duration_total_minutes,n_lightnings,n_cloud_ground,n_intra_cloud,ic_ratio,mean_dist,std_dist,min_dist,mean_amplitude,max_amplitude,mean_azimuth_sin,mean_azimuth_cos,std_azimuth,start_hour,start_month,start_dayofyear,airport_Ajaccio,airport_Bastia,airport_Biarritz,airport_Nantes,airport_Pise
67.63333333333334,80,33,47,0.5875,12.495554612151624,5.132132259240875,1.8726549258894056,15.436000000000002,64.75,0.8207444319635545,-0.3997666101087886,32.262638384607655,11,6,171,True,False,False,False,False
3.45,4,2,2,0.5,17.663980482307487,1.6853601334756516,16.17636705948496,12.9775,19.43,-0.0314878035765135,-0.9141015748329776,27.748047897087748,11,7,197,True,False,False,False,False
6.0,8,2,6,0.75,13.169235786240996,3.8976272693309695,7.557895133382883,20.92125,46.01,-0.5441019745230914,0.3423493729013972,132.70295141369152,5,7,205,True,False,False,False,False
110.2,478,122,356,0.7447698744769874,13.877808198118489,3.979556480886974,2.811795278653737,12.072029288702929,142.74,0.4848005441419913,-0.495144387767299,50.4649844347434,10,7,206,True,False,False,False,False
51.53333333333333,3,3,0,0.0,19.419054695107025,0.3581141791740476,19.052266658900585,52.79,84.0,0.9038324263450552,0.240295849639058,25.468150691808795,13,8,224,True,False,False,False,False
23.183333333333334,11,2,9,0.8181818181818182,17.817778607189283,2.2213799963885394,13.46290841950321,7.3590909090909085,17.92,0.8497401713368451,0.3925656044373576,22.234037450044543,12,8,243,True,False,False,False,False
4.633333333333334,17,3,14,0.8235294117647058,16.205706407643518,1.059157429327798,13.125789827973064,20.89764705882353,184.39,0.9949717197423464,0.0370236024809996,5.511520804513356,14,8,243,True,False,False,False,False
33.266666666666666,36,15,21,0.5833333333333334,16.232754489517482,2.3001004083255423,11.761375073185034,12.955277777777775,59.76,0.9423179614917504,-0.0680051940828097,19.616197052375263,11,8,244,True,False,False,False,False
10.65,9,5,4,0.4444444444444444,14.047977098077574,1.4947596228001236,11.421064172142048,15.14,47.8,0.7417850298146105,-0.6635607520533598,5.917071426731451,13,8,244,True,False,False,False,False
43.63333333333333,180,36,144,0.8,14.150701040720396,4.102236023392906,3.038778435041204,10.160222222222224,106.02,-0.8408613461642624,-0.1279295633944334,41.57552348080596,22,9,250,True,False,False,False,False
0.0,2,1,1,0.5,14.841528506824844,2.30968296255581,13.208336021610595,12.465,22.09,0.8202356822313086,0.4489605097805614,29.360305046804434,13,9,254,True,False,False,False,False
84.38333333333334,84,38,46,0.5476190476190477,16.40854681525423,2.514717430318028,7.678266688477783,12.981904761904762,39.35,0.8738613837105602,0.0608076895620007,46.66402196754412,14,9,254,True,False,False,False,False
188.9333333333333,255,98,157,0.615686274509804,16.6020877717478,2.766333143098032,4.595778426329217,10.12407843137255,60.03,0.7984285875639082,-0.1565577300239664,39.37878125630069,12,9,255,True,False,False,False,False
92.43333333333334,65,36,29,0.4461538461538462,16.599872031592618,2.7678116240002386,4.514997145569311,13.90446153846154,62.78,0.8811774769013141,0.2637198405245399,23.59448137955829,12,9,257,True,False,False,False,False
18.4,7,4,3,0.4285714285714285,18.53950466263614,1.2555605934308998,16.525166456198168,20.36,45.16,0.9193146105114864,-0.2993332803551492,16.044344354576374,4,9,260,True,False,False,False,False
9.616666666666667,9,4,5,0.5555555555555556,15.283710381149325,3.537271712718969,9.347867323821395,14.575555555555551,24.55,0.4616395926470993,-0.3269353284238085,59.17718284743797,5,9,260,True,False,False,False,False
27.816666666666663,23,10,13,0.5652173913043478,12.096819014996417,4.376099569299636,5.92008044058294,16.55260869565217,63.11,0.0302098721671949,0.723685655455766,151.49753345065483,6,9,260,True,False,False,False,False
58.38333333333333,67,24,43,0.6417910447761194,16.576647419061796,2.9947479496471296,5.541577740284133,17.705522388059702,213.39,-0.7105308312396955,0.3708492411490897,80.6414129158059,7,9,260,True,False,False,False,False
32.3,52,12,40,0.7692307692307693,14.480475318022716,2.933222715469253,5.517466265690086,13.629615384615384,97.41,0.7032202753408391,-0.4495811689867482,36.434874269697566,9,9,260,True,False,False,False,False
400.1166666666667,979,229,750,0.7660878447395302,12.90145403338716,4.681606433913629,1.184158602014412,17.506772216547496,311.19,0.4854568488466768,0.3337590811859745,97.8245584408702,12,9,262,True,False,False,False,False
0.0,1,1,0,0.0,13.48425839195732,0.0,13.48425839195732,45.22,45.22,0.9835201203467314,-0.1807987081622843,0.0,13,9,271,True,False,False,False,False
51.96666666666667,29,13,16,0.5517241379310345,11.681707657894956,4.7813515145991765,2.9310014321763727,21.521724137931034,145.16,-0.816790425461837,-0.17849849120882,34.966717000096914,1,10,280,True,False,False,False,False
0.0,1,1,0,0.0,14.721173603016444,0.0,14.721173603016444,8.98,8.98,-0.9750146124031034,0.2221407337712423,0.0,20,10,280,True,False,False,False,False
0.0,1,1,0,0.0,15.865220342178617,0.0,15.865220342178617,15.88,15.88,-0.9196585012968436,0.3927190356889308,0.0,21,10,280,True,False,False,False,False
8.4,10,7,3,0.3,9.04585241585538,4.044367731915946,5.319441603215108,28.718,61.24,0.9025038327943636,-0.124441716683835,26.87115813032597,22,10,280,True,False,False,False,False
0.0,1,1,0,0.0,11.31861359941646,0.0,11.31861359941646,28.28,28.28,0.6112689234549327,-0.7914229610127872,0.0,1,10,288,True,False,False,False,False
166.56666666666666,1697,386,1311,0.7725397760754272,13.482758358939837,4.600642116326144,0.223270816029551,7.48530347672363,137.17,-0.0199069941992575,-0.0671600200651674,97.06324076537064,9,10,288,True,False,False,False,False
0.0,1,1,0,0.0,16.40593919521355,0.0,16.40593919521355,5.78,5.78,0.058880716760005,0.998265025528706,0.0,17,11,310,True,False,False,False,False
53.73333333333333,248,56,192,0.7741935483870968,15.703552598871882,3.3695010642872383,3.51363346332323,9.329193548387098,90.53,-0.0045060093226179,0.6024269813481692,136.43589852634258,3,11,311,True,False,False,False,False
0.0,1,1,0,0.0,18.88126692244095,0.0,18.88126692244095,20.01,20.01,0.9876659461394846,-0.1565757926257973,0.0,14,11,316,True,False,False,False,False
2.05,3,2,1,0.3333333333333333,18.816996846294813,0.3587042765734221,18.53520077241979,12.646666666666668,15.32,0.7985793769316487,0.6003118526317018,3.0571544435340345,0,11,317,True,False,False,False,False
0.0,1,1,0,0.0,10.70626693579388,0.0,10.70626693579388,317.66,317.66,-0.9862033310043422,-0.1655384846974859,0.0,18,1,14,True,False,False,False,False
0.0,1,1,0,0.0,18.92166274776364,0.0,18.92166274776364,15.74,15.74,0.9833991942434642,0.1814552968675905,0.0,21,2,34,True,False,False,False,False
0.0,1,1,0,0.0,13.841193501408018,0.0,13.841193501408018,78.73,78.73,-0.4536278108595917,0.8911912304408827,0.0,23,3,63,True,False,False,False,False
49.4,12,12,0,0.0,14.422957619729203,3.63103632865538,9.801809721062725,57.84416666666666,102.46,0.1257411929058315,0.0407626883704729,100.98579834958188,18,4,91,True,False,False,False,False
13.233333333333333,4,4,0,0.0,12.01020823923427,4.479901615666753,6.220774630875321,27.0775,34.55,0.7743324731277983,-0.5180850804085658,24.79946790316117,12,4,110,True,False,False,False,False
0.0,1,1,0,0.0,16.439496044788633,0.0,16.439496044788633,14.42,14.42,-0.2833877581598897,0.9590054111031447,0.0,7,5,126,True,False,False,False,False
167.86666666666667,164,122,42,0.2560975609756097,16.564641066534268,2.6231860842171404,6.21620810269311,17.550670731707314,137.81,0.8884778862310434,-0.1343494601724413,29.49213073252114,10,6,153,True,False,False,False,False
10.483333333333333,9,7,2,0.2222222222222222,12.634375361982643,3.79483040113906,6.013757375754161,9.512222222222222,15.79,0.7243147759450483,0.6160135167167463,19.35860363239375,15,6,179,True,False,False,False,False
80.63333333333334,141,68,73,0.5177304964539007,12.436537696873623,4.945767336305114,2.282147491339346,12.198652482269503,98.99,0.5344959921333016,0.1238415848045124,91.09121776487838,19,6,179,True,False,False,False,False
55.98333333333333,75,27,48,0.64,12.10107779770847,5.334569356113275,0.4305788062494184,8.9728,36.5,0.5796242894436137,0.1957381303961057,74.59162840201525,21,6,179,True,False,False,False,False
0.0,1,1,0,0.0,3.2054978799224827,0.0,3.2054978799224827,8.88,8.88,0.8617155290865949,-0.507391709560779,0.0,19,6,181,True,False,False,False,False
16.816666666666666,16,6,10,0.625,7.9187981035574975,4.492880082474599,2.228572697782833,9.528125,27.45,-0.2753362116761743,-0.4368432391405658,74.22774289768591,6,8,222,True,False,False,False,False
0.0,1,1,0,0.0,16.289254998456162,0.0,16.289254998456162,15.17,15.17,-0.9974612811518946,-0.07121090227501,0.0,20,9,252,True,False,False,False,False
0.0,1,1,0,0.0,12.435345939462588,0.0,12.435345939462588,20.86,20.86,0.9719537626075766,-0.2351720292742628,0.0,23,9,252,True,False,False,False,False
109.65,402,211,191,0.4751243781094527,11.56025577274544,5.197044181740404,0.0372115775920701,14.32910447761194,189.19,-0.0686044030075804,0.1745768507747894,110.8113524842106,0,9,253,True,False,False,False,False
79.63333333333334,42,27,15,0.3571428571428571,14.084717606684857,4.2880734111983685,5.725633728060646,21.02023809523809,91.36,0.2038901198827772,-0.0670128802279376,97.31330547159376,2,9,253,True,False,False,False,False
0.0,1,1,0,0.0,19.27293445537304,0.0,19.27293445537304,21.84,21.84,0.6216834053168715,-0.7832686279646456,0.0,21,9,261,True,False,False,False,False
0.0,1,1,0,0.0,19.23829936423985,0.0,19.23829936423985,8.62,8.62,0.6437664741701611,0.7652220114022592,0.0,17,9,262,True,False,False,False,False
15.933333333333334,13,7,6,0.4615384615384615,16.771747711063362,1.4611036422962511,14.14269510685292,22.89230769230769,62.19,0.7303269821943724,0.5764211189954866,85.78916299443081,17,9,262,True,False,False,False,False
0.0,1,1,0,0.0,12.141625895382935,0.0,12.141625895382935,41.49,41.49,0.1772058117614386,0.9841738160904148,0.0,22,9,268,True,False,False,False,False
78.53333333333333,21,20,1,0.0476190476190476,14.275705185446697,3.9755439732209368,5.632121194154064,30.399523809523803,142.23,-0.6861731640098658,-0.0717862670727702,48.6839594225126,2,9,269,True,False,False,False,False
0.0,1,1,0,0.0,16.834060352480005,0.0,16.834060352480005,18.45,18.45,0.1367263712013995,-0.9906088528869996,0.0,15,9,269,True,False,False,False,False
115.91666666666669,241,151,90,0.3734439834024896,13.257605812226853,4.559426649754902,0.9380683449773596,13.387053941908713,138.82,-0.3112950543271762,0.1315622061780744,104.07172306593183,4,11,309,True,False,False,False,False
2.45,2,2,0,0.0,9.761742502972869,2.1266696112458128,8.257959999517595,25.0,45.75,-0.2316876133449192,-0.9097977429292162,28.486765757994785,8,11,309,True,False,False,False,False
0.0,1,1,0,0.0,7.936768706970079,0.0,7.936768706970079,148.71,148.71,0.85870444612656,0.5124711447510755,0.0,10,11,310,True,False,False,False,False
9.333333333333334,2,2,0,0.0,17.554736891441642,2.2935494945434174,15.932952490863014,71.89,106.93,-0.0530500971600234,0.9911727818740113,244.6891132482082,6,11,317,True,False,False,False,False
85.78333333333333,33,22,11,0.3333333333333333,10.64390772499682,3.638307599243075,4.616945438318903,65.41848484848487,312.71,-0.2535888458757116,0.3413886730908831,94.70626545411356,7,11,317,True,False,False,False,False
0.0,1,1,0,0.0,7.727033266597617,0.0,7.727033266597617,26.94,26.94,0.9567542161570608,-0.2908975246812664,0.0,23,11,332,True,False,False,False,False
0.0,1,1,0,0.0,14.476984139373776,0.0,14.476984139373776,91.26,91.26,0.2468085534474991,-0.9690642589349548,0.0,11,12,335,True,False,False,False,False
0.0,1,1,0,0.0,14.22983777104764,0.0,14.22983777104764,11.04,11.04,0.546112497887425,-0.83771184762492,0.0,6,12,361,True,False,False,False,False
3.4833333333333334,3,2,1,0.3333333333333333,15.239768693757332,2.9655746855676868,12.292609083491348,26.87,34.13,0.9056827912080988,-0.4219200301862845,2.913040890663693,17,12,361,True,False,False,False,False
0.0,1,1,0,0.0,17.17800756427693,0.0,17.17800756427693,117.34,117.34,0.912878612400916,-0.4082311098152348,0.0,1,12,362,True,False,False,False,False
0.0,1,1,0,0.0,17.195536070690075,0.0,17.195536070690075,23.36,23.36,0.2348692860786828,-0.9720269638527986,0.0,18,1,9,True,False,False,False,False
0.0,1,1,0,0.0,11.919940046846916,0.0,11.919940046846916,44.36,44.36,0.5980844128924506,0.8014331132758945,0.0,19,1,9,True,False,False,False,False
0.0,1,1,0,0.0,10.526821262669788,0.0,10.526821262669788,2.49,2.49,-0.6565544681498425,-0.7542786158658333,0.0,19,2,33,True,False,False,False,False
4.9,4,4,0,0.0,16.93243576363789,1.3855381651921004,15.715315290260598,13.9375,29.36,-0.0950657449195031,-0.9016065498999848,29.147103319705373,20,2,33,True,False,False,False,False
90.16666666666669,38,28,10,0.2631578947368421,12.498141169272529,4.25694584352478,3.1465969745816573,23.177894736842106,177.59,-0.7893999415366596,0.1990499421030117,73.73781003743616,21,2,33,True,False,False,False,False
12.8,2,2,0,0.0,8.721809816505044,5.215109066357958,5.034170831055886,82.95,136.6,0.4725749395910492,-0.6350167871969757,53.27073697671696,15,2,34,True,False,False,False,False
17.55,3,3,0,0.0,12.64905050015666,5.1531715256124055,6.976218687984004,84.46666666666665,201.79,-0.5736046674649907,0.517348882695117,158.94968087789908,18,2,34,True,False,False,False,False
0.0,1,1,0,0.0,18.40983500928117,0.0,18.40983500928117,26.97,26.97,-0.9356105315041052,-0.3530338982854278,0.0,2,2,38,True,False,False,False,False
0.0,1,1,0,0.0,13.087825112125518,0.0,13.087825112125518,10.26,10.26,-0.9889176499767712,0.1484650853380017,0.0,3,2,45,True,False,False,False,False
19.566666666666663,4,3,1,0.25,13.497048769729922,4.2240723535630975,10.387041765137749,74.2525,224.91,0.8912965183412104,0.3390935592433903,20.332773590576267,11,2,50,True,False,False,False,False
12.583333333333334,3,3,0,0.0,13.368580921421058,0.3767740521505743,12.933775606459395,104.96999999999998,141.5,0.9247897126505824,0.3802516081780789,0.9222121198652398,12,2,50,True,False,False,False,False
0.0,1,1,0,0.0,14.203983342882625,0.0,14.203983342882625,164.93,164.93,0.9171191752731784,0.3986131186328983,0.0,12,2,52,True,False,False,False,False
0.0,1,1,0,0.0,12.24375022616956,0.0,12.24375022616956,189.5,189.5,-0.5341843874796323,-0.845367990979674,0.0,21,2,57,True,False,False,False,False
2.1,2,2,0,0.0,17.275213636936392,1.3001272136900592,16.35588486773098,13.06,16.35,0.9338403332348916,0.3576879652396879,0.1009299671572741,5,3,61,True,False,False,False,False
0.0,1,1,0,0.0,18.93488732413233,0.0,18.93488732413233,13.55,13.55,0.9880330299768714,0.1542424444655968,0.0,9,3,62,True,False,False,False,False
64.96666666666667,22,13,9,0.4090909090909091,17.882644013337945,2.2336218848945504,10.056155377694443,38.89318181818182,189.65,0.9539406553315984,0.2153114196861714,12.471433267951893,10,3,62,True,False,False,False,False
26.33333333333333,4,3,1,0.25,3.7551016540777065,1.1465318453302906,2.092269274565804,15.65,29.96,-0.0249593840567798,0.092440547952237,110.70179706904308,18,3,64,True,False,False,False,False
3.783333333333333,3,3,0,0.0,11.15301585167674,2.70130962331013,9.419231197760649,62.50333333333334,74.34,0.9457009560007572,0.1351645534784002,21.098956155244213,19,3,64,True,False,False,False,False
6.916666666666667,8,6,2,0.25,14.517561329208116,1.6246665230529993,12.036195215316928,27.07125,52.79,0.9358250355869124,0.2715245361287771,13.978782351015704,23,3,65,True,False,False,False,False
0.0,2,2,0,0.0,14.518930784789104,1.0830613775677786,13.753090740269684,34.875,46.69,0.9072651960312408,0.4097758458989853,7.678690921466903,0,3,66,True,False,False,False,False
2.066666666666667,2,2,0,0.0,17.370462652162438,0.9266277007730636,16.715237921310504,18.84,26.18,0.9005024414722312,0.4348100285879275,0.4834104656778216,3,3,66,True,False,False,False,False
40.083333333333336,4,3,1,0.25,7.926133837019703,5.246326334148863,3.150059611054375,29.730000000000004,74.4,-0.5744290768236098,-0.3090097265090684,59.61265732625625,2,3,70,True,False,False,False,False
31.916666666666668,19,17,2,0.1052631578947368,15.041636373765131,2.890230727845525,7.073910350717401,96.22631578947367,337.28,-0.572621798949028,0.5783805005096954,109.58327058999777,16,3,70,True,False,False,False,False
0.0,1,1,0,0.0,18.24357205968229,0.0,18.24357205968229,16.7,16.7,0.5371329165241746,0.843497617060199,0.0,20,3,70,True,False,False,False,False
7.716666666666667,4,4,0,0.0,15.67877921359598,2.4212561850492427,12.312124497136754,36.3975,53.6,0.5674526031642202,0.7782400407378423,18.07505217957653,22,3,70,True,False,False,False,False
0.0,1,1,0,0.0,13.16962415948535,0.0,13.16962415948535,34.14,34.14,0.8697177702463065,0.4935493897451327,0.0,0,3,71,True,False,False,False,False
20.433333333333334,8,5,3,0.375,15.201482193904384,6.197510786544439,2.548223574940176,9.56375,19.1,0.3766339460245294,0.43706488136689,99.77304184904293,0,3,71,True,False,False,False,False
33.06666666666667,9,7,2,0.2222222222222222,14.23894531282868,4.118059863873281,6.474999926096633,36.14444444444444,116.51,0.5635632831492342,0.5465822582544493,103.16571329734045,3,3,71,True,False,False,False,False
27.966666666666665,3,2,1,0.3333333333333333,17.62543684469119,1.323187347433702,16.18303197422725,40.38,76.02,0.8087439075247055,0.5267642458205407,18.603663566580124,4,3,71,True,False,False,False,False
0.0,1,1,0,0.0,11.85139591336202,0.0,11.85139591336202,32.69,32.69,-0.9077193002600454,0.4195779688394203,0.0,5,3,71,True,False,False,False,False
40.3,9,5,4,0.4444444444444444,16.924876023330288,1.924631095522355,13.838103812716517,14.12111111111111,22.79,0.3499980368100667,-0.3007523672094991,70.0742240192351,7,3,71,True,False,False,False,False
0.0,1,1,0,0.0,16.105889623972963,0.0,16.105889623972963,21.45,21.45,0.4907252842639683,0.8713143493504784,0.0,16,3,77,True,False,False,False,False
8.133333333333333,5,3,2,0.4,15.599273381732804,1.476033025366563,14.565367997581337,27.106,78.75,-0.0350434015340576,0.8210949528520134,167.27380277250913,18,3,77,True,False,False,False,False
251.91666666666663,118,90,28,0.2372881355932203,11.476097358984,4.060567928088841,1.7050797929659995,38.51474576271186,425.02,0.0243812366458492,-0.3037463084708834,81.1419744045657,19,3,77,True,False,False,False,False
0.0,1,1,0,0.0,18.25248447969682,0.0,18.25248447969682,17.08,17.08,-0.3676232852506531,0.929974795433466,0.0,0,3,90,True,False,False,False,False
90.03333333333333,62,31,31,0.5,14.707369542766624,3.760712385152259,1.4596768934176374,19.981129032258064,133.2,-0.0589175455507491,0.6094922332061153,135.9384675765109,4,3,90,True,False,False,False,False
83.7,56,28,28,0.5,12.737007199093584,5.14673487484324,0.3449873567519728,16.03642857142857,70.02,-0.1455542476184048,-0.2765104634358261,78.33133404087587,9,3,90,True,False,False,False,False
11.616666666666667,4,2,2,0.5,16.422685569659304,3.5096539143666434,11.772919076325277,23.6,40.21,0.3802166876188634,0.6771635341229869,152.47135327582944,12,3,90,True,False,False,False,False
16.783333333333335,2,2,0,0.0,13.244727782263617,3.978736037702958,10.43133654945256,57.895,82.19,-0.9187059949700844,-0.3567827349269321,13.790067828098463,15,3,90,True,False,False,False,False
43.11666666666667,10,5,5,0.5,14.017669164469831,3.930378564275264,6.158430450132132,41.991,103.22,0.2592780966877056,0.7252013183054238,114.0652678540438,14,4,94,True,False,False,False,False
0.0,1,1,0,0.0,19.960336138981315,0.0,19.960336138981315,15.33,15.33,0.9702421961438245,-0.2421364921320385,0.0,13,4,118,True,False,False,False,False
0.0,1,1,0,0.0,14.971992208503192,0.0,14.971992208503192,46.35,46.35,0.977901000406958,-0.2090684897421678,0.0,13,5,130,True,False,False,False,False
0.0,1,1,0,0.0,15.36264991452552,0.0,15.36264991452552,153.68,153.68,0.9448593344237284,0.3274764696162898,0.0,9,5,134,True,False,False,False,False
0.0,1,1,0,0.0,4.591053012188368,0.0,4.591053012188368,12.44,12.44,0.6444720560262062,-0.7646278630820058,0.0,12,5,134,True,False,False,False,False
18.2,2,2,0,0.0,11.953568771495274,7.5375851007571715,6.623691232979192,5.365,5.95,0.5056289669187836,0.2181579658986361,80.02469794567327,13,5,134,True,False,False,False,False
0.0,1,1,0,0.0,11.634030142584235,0.0,11.634030142584235,102.94,102.94,-0.7837982005221288,-0.6210156043597236,0.0,0,5,135,True,False,False,False,False
0.0,1,1,0,0.0,19.361563243572554,0.0,19.361563243572554,24.07,24.07,-0.2501176119533458,-0.9682154616565238,0.0,3,5,135,True,False,False,False,False
0.0,1,1,0,0.0,14.06486741235382,0.0,14.06486741235382,21.08,21.08,0.0702374971975789,-0.9975302972779424,0.0,8,5,135,True,False,False,False,False
70.73333333333333,34,22,12,0.3529411764705882,10.869880753474936,5.408553845164252,1.945151621273988,41.09294117647059,200.05,-0.1115442669092909,-0.1218755154690508,90.81457211619568,13,5,141,True,False,False,False,False
114.18333333333334,73,54,19,0.2602739726027397,14.063480370723193,4.080520160973112,5.943616211607275,17.353150684931506,115.45,-0.3284654166604181,-0.1144070481926697,93.30254338342355,0,6,155,True,False,False,False,False
3.183333333333333,2,2,0,0.0,16.75489957339934,2.286731983567992,15.137935881062246,9.385,15.19,-0.8881488892939955,-0.4060335002769276,17.57813739329855,10,6,158,True,False,False,False,False
29.516666666666666,4,4,0,0.0,18.29392776692288,0.553805671515506,17.590906269479465,13.125,18.15,0.6351210996355401,0.74291011632059,14.13061281217735,12,6,159,True,False,False,False,False
0.0,1,1,0,0.0,8.745608713862126,0.0,8.745608713862126,26.53,26.53,-0.1353955352962697,-0.9907916274483936,0.0,0,6,164,True,False,False,False,False
5.816666666666666,5,4,1,0.2,3.4826398518525847,1.2705164281050465,1.9077671157418548,10.998,14.87,-0.8641658052384085,0.377813278702151,21.778184303461163,1,6,164,True,False,False,False,False
78.16666666666667,106,66,40,0.3773584905660377,12.537828487933064,3.85344873436462,3.052436853087221,17.512830188679246,92.48,-0.1522522217447641,0.6324375744110692,133.8190875355008,4,6,164,True,False,False,False,False
156.71666666666667,140,99,41,0.2928571428571428,12.991827699533191,4.4726179642642645,2.603482370009655,32.76235714285714,186.99,0.6485599185401971,0.3742137562657746,79.06922678713401,9,6,164,True,False,False,False,False
2.316666666666667,2,2,0,0.0,19.574346329576574,0.3975177105810191,19.293258860782988,46.24,51.53,-0.0091812454660689,0.9994386961864428,251.94741699223624,13,6,164,True,False,False,False,False
22.616666666666667,2,2,0,0.0,9.494691291301072,7.717075880563756,4.037894605223295,17.84,23.42,0.5667481730714533,0.3648084826248276,67.34870437019998,14,6,164,True,False,False,False,False
7.05,3,3,0,0.0,5.914954808877758,0.483970711106815,5.35964772184151,17.456666666666667,39.17,0.9419869713459316,0.2782364106110083,13.262624289291224,15,6,164,True,False,False,False,False
0.0,1,1,0,0.0,13.062791617148848,0.0,13.062791617148848,7.98,7.98,0.2637549977672153,0.9645897061200768,0.0,13,6,174,True,False,False,False,False
1.7333333333333334,2,2,0,0.0,15.770250836205989,0.4246194998792936,15.4699995084173,26.83,32.98,0.9855991301336188,0.1665732532704945,2.3595089573887487,12,6,175,True,False,False,False,False
7.233333333333333,3,3,0,0.0,14.600864880872834,3.00051401753519,11.878663015945964,18.41333333333333,24.36,0.7013962496157745,-0.5610224444620701,32.09235665058856,13,6,175,True,False,False,False,False
25.95,9,4,5,0.5555555555555556,16.354406483522762,2.9846770676806336,10.574449818645991,9.655555555555557,24.03,0.6954236193932549,-0.6619225190088837,17.321258159072848,14,6,175,True,False,False,False,False
0.0,1,1,0,0.0,17.87732437443068,0.0,17.87732437443068,27.07,27.07,0.9665807666190483,-0.2563622858419946,0.0,15,6,175,True,False,False,False,False
159.05,296,103,193,0.652027027027027,12.32846865712544,4.331891196531243,0.8607233813245159,11.725608108108108,91.72,0.6621629060424381,0.3996336764515581,60.8475764437628,16,6,175,True,False,False,False,False
75.8,41,20,21,0.5121951219512195,7.993643339338845,6.435970400722486,0.6281684001684766,11.05,86.62,0.6684808617475356,0.169041352618865,64.98891131138518,11,6,176,True,False,False,False,False
113.31666666666666,217,107,110,0.5069124423963134,14.987152352141443,4.055104344028745,0.5478136792151236,13.21188940092166,125.49,-0.6900132405284284,-0.372519397071101,41.58970362051126,14,6,179,True,False,False,False,False
77.08333333333333,36,19,17,0.4722222222222222,12.99847491547312,3.795169072447441,4.985688526037995,12.780277777777776,54.08,-0.1738838374955468,-0.2862886469532221,78.31736419135557,1,7,204,True,False,False,False,False
