duration_total_minutes,n_lightnings,n_cloud_ground,n_intra_cloud,mean_dist,std_dist,mean_azimuth_sin,mean_azimuth_cos,std_azimuth,start_hour,start_dayofyear,cg_ratio,log_n_lightnings,amplitude_range,severity_proxy,day_sin,danger_proxy,amp_activity
27.816666666666663,23,10,13,12.096819014996417,4.376099569299636,0.0302098721671949,0.723685655455766,151.49753345065483,6,260,0.43478260869565216,3.1780538303479458,46.55739130434783,151.33117066630518,-0.9679377830240641,0.3465126299306969,52.605081467468096
58.38333333333333,67,24,43,16.576647419061796,2.9947479496471296,-0.7105308312396955,0.3708492411490897,80.6414129158059,7,260,0.3582089552238806,4.219507705176107,195.68447761194028,686.8759122686253,-0.9679377830240641,0.49206413997739773,74.70858814058597
32.3,52,12,40,14.480475318022716,2.933222715469253,0.7032202753408391,-0.4495811689867482,36.434874269697566,9,260,0.23076923076923078,3.970291913552122,83.7803846153846,249.8517169103283,-0.9679377830240641,0.39355007803633846,54.11355174636405
400.1166666666667,979,229,750,12.90145403338716,4.681606433913629,0.4854568488466768,0.3337590811859745,97.8245584408702,12,262,0.23391215526046988,6.887552571664617,293.6832277834525,1692.2759001438092,-0.9760105506323682,2.489782245624356,120.57881400162837
0.0,1,1,0,13.48425839195732,0.0,0.9835201203467314,-0.1807987081622843,0.0,13,271,1.0,0.6931471805599453,0.0,31.344115504920726,-0.9979171608653922,0.04785520679089993,31.344115504920726
51.96666666666667,29,13,16,11.681707657894956,4.7813515145991765,-0.816790425461837,-0.17849849120882,34.966717000096914,1,280,0.4482758620689655,3.4011973816621555,123.63827586206897,383.085561966951,-0.9959189961471792,0.6713447896543152,73.19963178678624
0.0,1,1,0,14.721173603016444,0.0,-0.9750146124031034,0.2221407337712423,0.0,20,280,1.0,0.6931471805599453,0.0,6.224461681428309,-0.9959189961471792,0.044090040480626085,6.224461681428309
0.0,1,1,0,15.865220342178617,0.0,-0.9196585012968436,0.3927190356889308,0.0,21,280,1.0,0.6931471805599453,0.0,11.007177227291931,-0.9959189961471792,0.04109920691794566,11.007177227291931
8.4,10,7,3,9.04585241585538,4.044367731915946,0.9025038327943636,-0.124441716683835,26.87115813032597,22,280,0.7,2.3978952727983707,32.522000000000006,127.34500001247315,-0.9959189961471792,0.32905463365970333,68.8627564442236
0.0,1,1,0,11.31861359941646,0.0,0.6112689234549327,-0.7914229610127872,0.0,1,288,1.0,0.6931471805599453,0.0,19.602202266235253,-0.9741004551724206,0.0562682784849084,19.602202266235253
166.56666666666666,1697,386,1311,13.482758358939837,4.600642116326144,-0.0199069941992575,-0.0671600200651674,97.06324076537064,9,288,0.22746022392457277,7.437206366871292,129.68469652327636,817.3171151428951,-0.9741004551724206,4.870895810601798,55.66974667505281
0.0,1,1,0,16.40593919521355,0.0,0.058880716760005,0.998265025528706,0.0,17,310,1.0,0.6931471805599453,0.0,4.006390703636484,-0.8214765533024145,0.03982245214039088,4.006390703636484
53.73333333333333,248,56,192,15.703552598871882,3.3695010642872383,-0.0045060093226179,0.6024269813481692,136.43589852634258,3,311,0.22580645161290322,5.517452896464707,81.2008064516129,366.01743127706186,-0.8115390590073611,0.8957420447822082,51.47338596522825
0.0,1,1,0,18.88126692244095,0.0,0.9876659461394846,-0.1565757926257973,0.0,14,316,1.0,0.6931471805599453,0.0,13.869875083004507,-0.7583058084785625,0.03486433652664039,13.869875083004507
2.05,3,2,1,18.816996846294813,0.3587042765734221,0.7985793769316487,0.6003118526317018,3.0571544435340345,0,317,0.6666666666666666,1.3862943611198906,2.673333333333332,16.830740262395437,-0.7469720876965551,0.056237573468871316,17.532002686962883
0.0,1,1,0,10.70626693579388,0.0,-0.9862033310043422,-0.1655384846974859,0.0,18,14,1.0,0.6931471805599453,0.0,220.18513337667224,0.2219215130041655,0.059211632910960814,220.18513337667224
0.0,1,1,0,18.92166274776364,0.0,0.9833991942434642,0.1814552968675905,0.0,21,34,1.0,0.6931471805599453,0.0,10.910136622013539,0.5380051715382996,0.03479364093932151,10.910136622013539
0.0,1,1,0,13.841193501408018,0.0,-0.4536278108595917,0.8911912304408827,0.0,23,63,1.0,0.6931471805599453,0.0,54.5714775254845,0.8758917051442429,0.046704274861330046,54.5714775254845
49.4,12,12,0,14.422957619729203,3.63103632865538,0.1257411929058315,0.0407626883704729,100.98579834958188,18,91,1.0,2.5649493574615367,44.615833333333335,262.80471116550905,0.9997685019798909,0.23745552122252964,148.3673581245647
13.233333333333333,4,4,0,12.01020823923427,4.479901615666753,0.7743324731277983,-0.5180850804085658,24.79946790316117,12,110,1.0,1.6094379124341003,7.472499999999997,55.60607987459816,0.9536809966304457,0.2228899245175583,43.57955507393435
0.0,1,1,0,16.439496044788633,0.0,-0.2833877581598897,0.9590054111031447,0.0,7,126,1.0,0.6931471805599453,0.0,9.995182343674411,0.8359254794186372,0.039745826300243085,9.995182343674411
167.86666666666667,164,122,42,16.564641066534268,2.6231860842171404,0.8884778862310434,-0.1343494601724413,29.49213073252114,10,153,0.7439024390243902,5.10594547390058,120.25932926829269,663.1671260138728,0.5012418134457758,0.666857757826648,89.61276778648035
10.483333333333333,9,7,2,12.634375361982643,3.79483040113906,0.7243147759450483,0.6160135167167463,19.35860363239375,15,179,0.7777777777777778,2.302585092994046,6.277777777777777,32.834381943124605,0.07738647923346301,0.2964803927875024,21.902701090135587
80.63333333333334,141,68,73,12.436537696873623,4.945767336305114,0.5344959921333016,0.1238415848045124,91.09121776487838,19,179,0.48226950354609927,4.955827057601261,86.79134751773049,419.1342028900827,0.07738647923346301,1.290041509642654,60.45441203790599
55.98333333333333,75,27,48,12.10107779770847,5.334569356113275,0.5796242894436137,0.1957381303961057,74.59162840201525,21,179,0.36,4.330733340286331,27.5272,121.62546462139494,0.07738647923346301,2.329270149689496,38.85880411572119
0.0,1,1,0,3.2054978799224827,0.0,0.8617155290865949,-0.507391709560779,0.0,19,181,1.0,0.6931471805599453,0.0,6.155146963372315,0.04302223300453059,0.16481929140164533,6.155146963372315
16.816666666666666,16,6,10,7.9187981035574975,4.492880082474599,-0.2753362116761743,-0.4368432391405658,74.22774289768591,6,222,0.375,2.833213344056216,17.921875,53.415233591568345,-0.6152845999633277,0.6027152959546593,26.995210893835633
0.0,1,1,0,16.289254998456162,0.0,-0.9974612811518946,-0.07121090227501,0.0,20,252,1.0,0.6931471805599453,0.0,10.51504272909437,-0.9242907221930934,0.040091211600606254,10.51504272909437
0.0,1,1,0,12.435345939462588,0.0,0.9719537626075766,-0.2351720292742628,0.0,23,252,1.0,0.6931471805599453,0.0,14.459050186480459,-0.9242907221930934,0.05159131619558961,14.459050186480459
109.65,402,211,191,11.56025577274544,5.197044181740404,-0.0686044030075804,0.1745768507747894,110.8113524842106,0,253,0.5248756218905473,5.998936561946683,174.86089552238806,1013.412557305198,-0.9307239310379793,5.164410415768353,85.95938875070019
79.63333333333334,42,27,15,14.084717606684857,4.2880734111983685,0.2038901198827772,-0.0670128802279376,97.31330547159376,2,253,0.6428571428571429,3.7612001156935624,70.33976190476191,304.43020404960663,-0.9307239310379793,0.49544840603980583,79.06132195571573
0.0,1,1,0,19.27293445537304,0.0,0.6216834053168715,-0.7832686279646456,0.0,21,261,1.0,0.6931471805599453,0.0,15.138334423429205,-0.9721181966290612,0.03419076710802648,15.138334423429205
0.0,1,1,0,19.23829936423985,0.0,0.6437664741701611,0.7652220114022592,0.0,17,262,1.0,0.6931471805599453,0.0,5.974928696426728,-0.9760105506323682,0.03424927994615519,5.974928696426728
15.933333333333334,13,7,6,16.771747711063362,1.4611036422962511,0.7303269821943724,0.5764211189954866,85.78916299443081,17,262,0.5384615384615384,2.639057329615259,39.29769230769231,129.32046947706897,-0.9760105506323682,0.1373230806673755,60.41411240719238
0.0,1,1,0,12.141625895382935,0.0,0.1772058117614386,0.9841738160904148,0.0,22,268,1.0,0.6931471805599453,0.0,28.758676521432132,-0.9932568492674143,0.052744400584669636,28.758676521432132
78.53333333333333,21,20,1,14.275705185446697,3.9755439732209368,-0.6861731640098658,-0.0717862670727702,48.6839594225126,2,269,0.9523809523809523,3.091042453358316,111.83047619047619,433.02242631740245,-0.9951053111006974,0.45905711741321037,93.966218657115
0.0,1,1,0,16.834060352480005,0.0,0.1367263712013995,-0.9906088528869996,0.0,15,269,1.0,0.6931471805599453,0.0,12.78856548133099,-0.9951053111006974,0.03886648171309773,12.78856548133099
115.91666666666669,241,151,90,13.257605812226853,4.559426649754902,-0.3112950543271762,0.1315622061780744,104.07172306593183,4,309,0.6265560165975104,5.488937726156687,125.43294605809128,697.4150939038801,-0.8311706263658079,2.592210194168857,73.48070542383732
2.45,2,2,0,9.761742502972869,2.1266696112458128,-0.2316876133449192,-0.9097977429292162,28.486765757994785,8,309,1.0,1.0986122886681096,20.75,50.26151220656601,-0.8311706263658079,0.11866677850469812,27.46530721670274
0.0,1,1,0,7.936768706970079,0.0,0.85870444612656,0.5124711447510755,0.0,10,310,1.0,0.6931471805599453,0.0,103.07791722106947,-0.8214765533024145,0.07756127558939029,103.07791722106947
9.333333333333334,2,2,0,17.554736891441642,2.2935494945434174,-0.0530500971600234,0.9911727818740113,244.6891132482082,6,317,1.0,1.0986122886681096,35.040000000000006,117.47461202728097,-0.7469720876965551,0.06488013766417394,78.9792374323504
85.78333333333333,33,22,11,10.64390772499682,3.638307599243075,-0.2535888458757116,0.3413886730908831,94.70626545411356,7,317,0.6666666666666666,3.5263605246161616,247.2915151515151,980.5003962632044,-0.7469720876965551,0.5582205222323777,230.6891625498975
0.0,1,1,0,7.727033266597617,0.0,0.9567542161570608,-0.2908975246812664,0.0,23,332,1.0,0.6931471805599453,0.0,18.673385044284927,-0.5524353131676203,0.07942529372644187,18.673385044284927
0.0,1,1,0,14.476984139373776,0.0,0.2468085534474991,-0.9690642589349548,0.0,11,335,1.0,0.6931471805599453,0.0,63.25661169790061,-0.5086709438521042,0.04478567492981815,63.25661169790061
0.0,1,1,0,14.22983777104764,0.0,0.546112497887425,-0.83771184762492,0.0,6,361,1.0,0.6931471805599453,0.0,7.652344873381796,-0.0859647987374467,0.0455124467496061,7.652344873381796
3.4833333333333334,3,2,1,15.239768693757332,2.9655746855676868,0.9056827912080988,-0.4219200301862845,2.913040890663693,17,361,0.6666666666666666,1.3862943611198906,7.260000000000002,37.49563741224258,-0.0859647987374467,0.08264835607273839,37.24972948329146
0.0,1,1,0,17.17800756427693,0.0,0.912878612400916,-0.4082311098152348,0.0,1,362,1.0,0.6931471805599453,0.0,81.33389016690398,-0.06880242680232064,0.03813108659510654,81.33389016690398
0.0,1,1,0,17.195536070690075,0.0,0.2348692860786828,-0.9720269638527986,0.0,18,9,1.0,0.6931471805599453,0.0,16.19191813788032,0.13727877211326478,0.038094353354968635,16.19191813788032
0.0,1,1,0,11.919940046846916,0.0,0.5980844128924506,0.8014331132758945,0.0,19,9,1.0,0.6931471805599453,0.0,30.748008929639173,0.13727877211326478,0.053649411533384504,30.748008929639173
0.0,1,1,0,10.526821262669788,0.0,-0.6565544681498425,-0.7542786158658333,0.0,19,33,1.0,0.6931471805599453,0.0,1.725936479594264,0.5234156073655503,0.060133419679607475,1.725936479594264
4.9,4,4,0,16.93243576363789,1.3855381651921004,-0.0950657449195031,-0.9016065498999848,29.147103319705373,20,33,1.0,1.6094379124341003,15.4225,47.25309710906518,0.5234156073655503,0.09628522612264818,22.43154090455027
90.16666666666669,38,28,10,12.498141169272529,4.25694584352478,-0.7893999415366596,0.1990499421030117,73.73781003743616,21,33,0.7368421052631579,3.6635616461296463,154.4121052631579,597.9980664472979,0.5234156073655503,0.8120624817477456,84.91364619592493
12.8,2,2,0,8.721809816505044,5.215109066357958,0.4725749395910492,-0.6350167871969757,53.27073697671696,15,34,1.0,1.0986122886681096,53.64999999999999,150.07043863206377,0.5380051715382996,0.18206516179719584,91.12988934501969
17.55,3,3,0,12.64905050015666,5.1531715256124055,-0.5736046674649907,0.517348882695117,158.94968087789908,18,34,1.0,1.3862943611198906,117.32333333333334,279.7403391303827,0.5380051715382996,0.17380345441234105,117.09566370259341
0.0,1,1,0,18.40983500928117,0.0,-0.9356105315041052,-0.3530338982854278,0.0,2,38,1.0,0.6931471805599453,0.0,18.694179459701722,0.5947266869607634,0.03571113202294116,18.694179459701722
0.0,1,1,0,13.087825112125518,0.0,-0.9889176499767712,0.1484650853380017,0.0,3,45,1.0,0.6931471805599453,0.0,7.111690072545039,0.6870527672236669,0.049201858700201155,7.111690072545039
19.566666666666663,4,3,1,13.497048769729922,4.2240723535630975,0.8912965183412104,0.3390935592433903,20.332773590576267,11,50,0.75,1.6094379124341003,150.6575,311.7914647594746,0.7469720876965552,0.12174315241067535,119.50478859301303
12.583333333333334,3,3,0,13.368580921421058,0.3767740521505743,0.9247897126505824,0.3802516081780789,0.9222121198652398,12,50,1.0,1.3862943611198906,36.530000000000015,196.1606520984645,0.7469720876965552,0.09949165253366321,145.5193190867549
0.0,1,1,0,14.203983342882625,0.0,0.9171191752731784,0.3986131186328983,0.0,12,52,1.0,0.6931471805599453,0.0,114.32076448975178,0.7694148268839378,0.045589840828418514,114.32076448975178
0.0,1,1,0,12.24375022616956,0.0,-0.5341843874796323,-0.845367990979674,0.0,21,57,1.0,0.6931471805599453,0.0,131.35139071610962,0.8214765533024142,0.052337681451458604,131.35139071610962
2.1,2,2,0,17.275213636936392,1.3001272136900592,0.9338403332348916,0.3576879652396879,0.1009299671572741,5,61,1.0,1.0986122886681096,3.290000000000001,17.962310919723592,0.8587639582758029,0.06329912286470109,14.347876490005511
0.0,1,1,0,18.93488732413233,0.0,0.9880330299768714,0.1542424444655968,0.0,9,62,1.0,0.6931471805599453,0.0,9.39214429658726,0.8674563547295968,0.03477055923565972,9.39214429658726
64.96666666666667,22,13,9,17.882644013337945,2.2336218848945504,0.9539406553315984,0.2153114196861714,12.471433267951893,10,62,0.5909090909090909,3.1354942159291497,150.75681818181818,500.4972225615339,0.8674563547295968,0.23869575267904614,121.94934662998988
26.33333333333333,4,3,1,3.7551016540777065,1.1465318453302906,-0.0249593840567798,0.092440547952237,110.70179706904308,18,64,0.75,1.6094379124341003,14.31,41.533379059151926,0.8840675099433636,0.44830971627286403,25.18770332959367
3.783333333333333,3,3,0,11.15301585167674,2.70130962331013,0.9457009560007572,0.1351645534784002,21.098956155244213,19,64,1.0,1.3862943611198906,11.836666666666666,103.05712280565267,0.8840675099433636,0.1330515020549539,86.6480185511969
6.916666666666667,8,6,2,14.517561329208116,1.6246665230529993,0.9358250355869124,0.2715245361287771,13.978782351015704,23,65,0.75,2.1972245773362196,25.71875,102.72459676862998,0.8919813464595485,0.1492697920608736,59.481615839213134
0.0,2,2,0,14.518930784789104,1.0830613775677786,0.9072651960312408,0.4097758458989853,7.678690921466903,0,66,1.0,1.0986122886681096,11.814999999999998,51.29420775791403,0.8996308696522433,0.07446658520640449,38.31410356730032
2.066666666666667,2,2,0,17.370462652162438,0.9266277007730636,0.9005024414722312,0.4348100285879275,0.4834104656778216,3,66,1.0,1.0986122886681096,7.34,28.76166971733111,0.8996308696522433,0.06201510211423898,20.697855518507183
40.083333333333336,4,3,1,7.926133837019703,5.246326334148863,-0.5744290768236098,-0.3090097265090684,59.61265732625625,2,70,0.75,1.6094379124341003,44.67,103.14030046731986,0.9275416835791966,0.3340420357884173,47.84858913666581
31.916666666666668,19,17,2,15.041636373765131,2.890230727845525,-0.572621798949028,0.5783805005096954,109.58327058999777,16,70,0.8947368421052632,2.995732273553991,241.05368421052628,974.8645865032183,0.9275416835791966,0.3579890824078004,288.26827977572424
0.0,1,1,0,18.24357205968229,0.0,0.5371329165241746,0.843497617060199,0.0,20,70,1.0,0.6931471805599453,0.0,11.575557915351085,0.9275416835791966,0.03601967339588558,11.575557915351085
7.716666666666667,4,4,0,15.67877921359598,2.4212561850492427,0.5674526031642202,0.7782400407378423,18.07505217957653,22,70,1.0,1.6094379124341003,17.2025,86.26587210646778,0.9275416835791966,0.12090015480100619,58.579516417820166
0.0,1,1,0,13.16962415948535,0.0,0.8697177702463065,0.4935493897451327,0.0,0,71,1.0,0.6931471805599453,0.0,23.66404474431653,0.9338372288229252,0.04891782398448039,23.66404474431653
20.433333333333334,8,5,3,15.201482193904384,6.197510786544439,0.3766339460245294,0.43706488136689,99.77304184904293,0,71,0.625,2.1972245773362196,9.53625,34.222605862255854,0.9338372288229252,0.5049736667899414,21.013706551499272
33.06666666666667,9,7,2,14.23894531282868,4.118059863873281,0.5635632831492342,0.5465822582544493,103.16571329734045,3,71,0.7777777777777778,2.302585092994046,80.36555555555557,242.27573402111767,0.9338372288229252,0.2781861621724053,83.22565897232923
27.966666666666665,3,2,1,17.62543684469119,1.323187347433702,0.8087439075247055,0.5267642458205407,18.603663566580124,4,71,0.6666666666666666,1.3862943611198906,35.63999999999999,83.51650618454968,0.9338372288229252,0.06393588106661927,55.978566302021186
0.0,1,1,0,11.85139591336202,0.0,-0.9077193002600454,0.4195779688394203,0.0,5,71,1.0,0.6931471805599453,0.0,22.65898133250461,0.9338372288229252,0.053935555735175604,22.65898133250461
40.3,9,5,4,16.924876023330288,1.924631095522355,0.3499980368100667,-0.3007523672094991,70.0742240192351,7,71,0.5555555555555556,2.302585092994046,8.668888888888889,40.83419830370737,0.9338372288229252,0.12075393809365895,32.51505994095703
0.0,1,1,0,16.105889623972963,0.0,0.4907252842639683,0.8713143493504784,0.0,16,77,1.0,0.6931471805599453,0.0,14.868007023010826,0.9657399376548549,0.04052096650901673,14.868007023010826
8.133333333333333,5,3,2,15.599273381732804,1.476033025366563,-0.0350434015340576,0.8210949528520134,167.27380277250913,18,77,0.6,1.791759469228055,51.644,109.17068093819138,0.9657399376548549,0.08906274245076014,48.567432172895664
251.91666666666663,118,90,28,11.476097358984,4.060567928088841,0.0243812366458492,-0.3037463084708834,81.1419744045657,19,77,0.7627118644067796,4.77912349311153,386.5052542372881,1917.2055074597913,0.9657399376548549,1.667551366967587,184.066726305794
0.0,1,1,0,18.25248447969682,0.0,-0.3676232852506531,0.929974795433466,0.0,0,90,1.0,0.6931471805599453,0.0,11.838953843963864,0.9992500112396835,0.03600299905661114,11.838953843963864
90.03333333333333,62,31,31,14.707369542766624,3.760712385152259,-0.0589175455507491,0.6094922332061153,135.9384675765109,4,90,0.5,4.143134726391533,113.21887096774192,461.6360222529235,0.9992500112396835,1.4090207994693986,82.78450956605842
83.7,56,28,28,12.737007199093584,5.14673487484324,-0.1455542476184048,-0.2765104634358261,78.33133404087587,9,90,0.5,4.04305126783455,53.98357142857142,235.7780540156529,0.9992500112396835,2.5035892070526224,64.83610286725248
11.616666666666667,4,2,2,16.422685569659304,3.5096539143666434,0.3802166876188634,0.6771635341229869,152.47135327582944,12,90,0.5,1.6094379124341003,16.61,44.17520012734469,0.9992500112396835,0.08601105840437034,37.98273473344477
16.783333333333335,2,2,0,13.244727782263617,3.978736037702958,-0.9187059949700844,-0.3567827349269321,13.790067828098463,15,90,1.0,1.0986122886681096,24.294999999999995,90.29494400563192,0.9992500112396835,0.09610532276041872,63.60415845244021
43.11666666666667,10,5,5,14.017669164469831,3.930378564275264,0.2592780966877056,0.7252013183054238,114.0652678540438,14,94,0.5,2.3978952727983707,61.229,184.94541241371982,0.9995462806873573,0.2503006045403406,100.69002040007638
0.0,1,1,0,19.960336138981315,0.0,0.9702421961438245,-0.2421364921320385,0.0,13,118,1.0,0.6931471805599453,0.0,10.625946277983962,0.9033558023246845,0.03306946873198536,10.625946277983962
0.0,1,1,0,14.971992208503192,0.0,0.977901000406958,-0.2090684897421678,0.0,13,130,1.0,0.6931471805599453,0.0,32.12737181895346,0.7961828637826158,0.043397665833503636,32.12737181895346
