airport,alert_airport_id,start_time,end_time,duration_minutes,prox_ratio,lightning_per_minute,n_lightnings,ic_ratio,is_last_cloud,mean_amplitude,mean_maxis,max_maxis,std_maxis,lat_mean,lon_mean,lat_std,lon_std,lat_delta,lon_delta,mean_dist,min_dist,mean_azimuth_sin,mean_azimuth_cos,start_hour,start_month,start_dayofyear
Ajaccio,29.0,2016-09-10 13:28:00+00:00,2016-09-10 13:28:00+00:00,0.0,0.0,2.0,2,0.5,1,12.465,2.2015,4.202,2.8291342315273766,41.987399999999994,8.94375,0.05161879502661825,0.07785245660863832,-0.0730000000000004,0.1100999999999992,14.841528506824844,13.208336021610595,0.8202356822313086,0.44896050978056146,13,9,254
Ajaccio,30.0,2016-09-10 14:32:50+00:00,2016-09-10 15:57:13+00:00,84.38333333333334,0.0,0.9954572387912304,84,0.5476190476190477,0,12.981904761904762,0.9965714285714288,4.827,1.5626880169150794,41.93329523809524,8.972486904761908,0.06710562058725357,0.058147019274809274,0.1595000000000013,-0.24489999999999945,16.408546815254226,7.678266688477783,0.8738613837105602,0.0608076895620007,14,9,254
Ajaccio,31.0,2016-09-11 12:15:02+00:00,2016-09-11 15:23:58+00:00,188.93333333333334,0.00392156862745098,1.349682427664079,255,0.615686274509804,1,10.124078431372551,1.1861529411764706,4.992,1.5513302077651883,41.90097882352941,8.949567058823527,0.09607592727504681,0.049002821841216855,0.20170000000000243,0.03960000000000008,16.602087771747804,4.595778426329217,0.7984285875639082,-0.15655773002396647,12,9,255
Ajaccio,32.0,2016-09-13 12:37:01+00:00,2016-09-13 14:09:27+00:00,92.43333333333334,0.015384615384615385,0.703209520375045,65,0.4461538461538462,1,13.90446153846154,0.9374307692307692,4.895,1.5225498449274042,41.97270307692308,8.968881538461536,0.06546203090635525,0.044000905148032565,-0.0519999999999996,-0.0235000000000003,16.599872031592618,4.514997145569311,0.8811774769013141,0.26371984052453995,12,9,257
Ajaccio,33.0,2016-09-16 04:30:14+00:00,2016-09-16 04:48:38+00:00,18.4,0.0,0.3804347826086957,7,0.42857142857142855,0,20.359999999999996,0.8991428571428571,2.36,0.8135777833273284,41.86364285714286,9.000971428571429,0.04641935146548503,0.04025418049866392,0.09969999999999857,0.0912999999999986,18.53950466263614,16.525166456198168,0.9193146105114864,-0.2993332803551492,4,9,260
Ajaccio,34.0,2016-09-16 05:21:50+00:00,2016-09-16 05:31:27+00:00,9.616666666666667,0.0,0.9358752166377816,9,0.5555555555555556,0,14.575555555555553,0.24877777777777776,0.72,0.2196945480535292,41.870088888888894,8.872766666666665,0.10414563654379079,0.0968493546700235,-0.18680000000000518,-0.13780000000000037,15.283710381149323,9.347867323821395,0.4616395926470993,-0.3269353284238085,5,9,260
Ajaccio,35.0,2016-09-16 06:02:00+00:00,2016-09-16 06:29:49+00:00,27.816666666666666,0.0,0.8268424206111444,23,0.5652173913043478,0,16.55260869565217,1.1035217391304348,4.75,1.5330015972702706,42.00713043478261,8.823947826086957,0.052898396906304115,0.08057639440908484,0.11529999999999774,-0.1264000000000003,12.096819014996415,5.92008044058294,0.030209872167194972,0.723685655455766,6,9,260
Ajaccio,36.0,2016-09-16 07:20:44+00:00,2016-09-16 08:19:07+00:00,58.38333333333333,0.0,1.1475877819012275,67,0.6417910447761194,0,17.705522388059702,0.6925522388059703,4.758,1.178102458418957,41.98075223880596,8.661952238805972,0.05800641123972221,0.09949375548885181,0.2382999999999953,0.18929999999999936,16.576647419061796,5.541577740284133,-0.7105308312396955,0.3708492411490897,7,9,260
Ajaccio,37.0,2016-09-16 09:31:26+00:00,2016-09-16 10:03:44+00:00,32.3,0.0,1.6099071207430342,52,0.7692307692307693,0,13.629615384615388,1.2747692307692307,4.844,1.5956269235114737,41.86011923076923,8.91576923076923,0.05517845572202296,0.08132402278385906,0.06909999999999883,0.1191999999999993,14.480475318022716,5.517466265690086,0.7032202753408389,-0.4495811689867483,9,9,260
Ajaccio,38.0,2016-09-18 12:37:34+00:00,2016-09-18 19:17:41+00:00,400.1166666666667,0.05209397344228805,2.446786353980089,979,0.7660878447395302,0,17.506772216547496,0.9744116445352401,4.996,1.4035900890738982,41.96682584269663,8.880213381001024,0.0679370005907206,0.09945382705794306,-0.06709999999999638,0.41859999999999964,12.901454033387159,1.184158602014412,0.48545684884667684,0.3337590811859745,12,9,262
Ajaccio,39.0,2016-09-27 13:28:37+00:00,2016-09-27 13:28:37+00:00,0.0,0.0,1.0,1,0.0,0,45.22,1.53,1.53,0.0,41.8945,8.9612,0.0,0.0,0.0,0.0,13.48425839195732,13.48425839195732,0.9835201203467314,-0.1807987081622843,13,9,271
Ajaccio,40.0,2016-10-06 01:59:40+00:00,2016-10-06 02:51:38+00:00,51.96666666666667,0.034482758620689655,0.5580500320718409,29,0.5517241379310345,0,21.521724137931034,0.7298620689655173,3.622,1.0343704684540507,41.91821379310346,8.681731034482759,0.04267937544845314,0.07399285247068647,-0.14800000000000324,0.23499999999999943,11.681707657894957,2.9310014321763727,-0.816790425461837,-0.17849849120882008,1,10,280
Ajaccio,41.0,2016-10-06 20:22:03+00:00,2016-10-06 20:22:03+00:00,0.0,0.0,1.0,1,0.0,0,8.98,0.101,0.101,0.0,41.9624,8.6326,0.0,0.0,0.0,0.0,14.721173603016444,14.721173603016444,-0.9750146124031034,0.22214073377124238,20,10,280
Ajaccio,42.0,2016-10-06 21:31:31+00:00,2016-10-06 21:31:31+00:00,0.0,0.0,1.0,1,0.0,0,15.88,0.067,0.067,0.0,41.9947,8.6364,0.0,0.0,0.0,0.0,15.865220342178617,15.865220342178617,-0.9196585012968435,0.3927190356889308,21,10,280
Ajaccio,43.0,2016-10-06 22:09:35+00:00,2016-10-06 22:17:59+00:00,8.4,0.0,1.1904761904761905,10,0.3,0,28.718,0.34540000000000004,1.879,0.5543188412617577,41.92124,8.890559999999999,0.060481865050608576,0.023144579398977357,-0.0006999999999948159,0.07010000000000005,9.045852415855379,5.319441603215108,0.9025038327943637,-0.12444171668383505,22,10,280
Ajaccio,44.0,2016-10-14 01:57:47+00:00,2016-10-14 01:57:47+00:00,0.0,0.0,1.0,1,0.0,0,28.28,0.18,0.18,0.0,41.8353,8.8711,0.0,0.0,0.0,0.0,11.31861359941646,11.31861359941646,0.6112689234549327,-0.7914229610127872,1,10,288
Ajaccio,45.0,2016-10-14 09:08:54+00:00,2016-10-14 11:55:28+00:00,166.56666666666666,0.049499116087212726,10.188112867720633,1697,0.7725397760754272,0,7.48530347672363,1.5220931054802593,4.999,1.5922566720609106,41.914065350618735,8.800346140247497,0.08879034627235863,0.12366407941861844,0.21459999999999724,0.3323999999999998,13.482758358939835,0.223270816029551,-0.019906994199257556,-0.0671600200651674,9,10,288
Ajaccio,46.0,2016-11-05 17:58:46+00:00,2016-11-05 17:58:46+00:00,0.0,0.0,1.0,1,0.0,0,5.78,3.472,3.472,0.0,42.0711,8.8116,0.0,0.0,0.0,0.0,16.40593919521355,16.40593919521355,0.05888071676000503,0.998265025528706,17,11,310
Ajaccio,47.0,2016-11-06 03:06:37+00:00,2016-11-06 04:00:21+00:00,53.733333333333334,0.004032258064516129,4.615384615384615,248,0.7741935483870968,1,9.329193548387098,1.3646935483870966,4.981,1.5716656095678523,42.017727419354834,8.80026935483871,0.06606746746531834,0.11806084664491129,-0.13190000000000168,0.27330000000000076,15.703552598871884,3.51363346332323,-0.004506009322617982,0.6024269813481692,3,11,311
Ajaccio,48.0,2016-11-11 14:22:15+00:00,2016-11-11 14:22:15+00:00,0.0,0.0,1.0,1,0.0,0,20.01,0.065,0.065,0.0,41.8882,9.0262,0.0,0.0,0.0,0.0,18.88126692244095,18.88126692244095,0.9876659461394846,-0.15657579262579738,14,11,316
Ajaccio,49.0,2016-11-12 00:00:15+00:00,2016-11-12 00:02:18+00:00,2.05,0.0,1.4634146341463417,3,0.3333333333333333,1,12.646666666666667,0.133,0.21,0.06722350779303324,42.0439,8.9629,0.008788060081725993,0.00615386057690618,-0.016000000000005343,0.010400000000000631,18.816996846294813,18.53520077241979,0.7985793769316486,0.6003118526317018,0,11,317
Ajaccio,50.0,2017-01-14 18:25:05+00:00,2017-01-14 18:25:05+00:00,0.0,0.0,1.0,1,0.0,0,317.66,0.15,0.15,0.0,41.9024,8.6766,0.0,0.0,0.0,0.0,10.70626693579388,10.70626693579388,-0.9862033310043422,-0.16553848469748594,18,1,14
Ajaccio,51.0,2017-02-03 21:19:56+00:00,2017-02-03 21:19:56+00:00,0.0,0.0,1.0,1,0.0,0,15.74,0.654,0.654,0.0,41.9646,9.0251,0.0,0.0,0.0,0.0,18.92166274776364,18.92166274776364,0.9833991942434642,0.18145529686759054,21,2,34
Ajaccio,52.0,2017-03-04 23:52:10+00:00,2017-03-04 23:52:10+00:00,0.0,0.0,1.0,1,0.0,0,78.73,1.037,1.037,0.0,42.0401,8.7436,0.0,0.0,0.0,0.0,13.841193501408018,13.841193501408018,-0.4536278108595917,0.8911912304408827,23,3,63
Ajaccio,53.0,2017-04-01 18:13:35+00:00,2017-04-01 19:02:59+00:00,49.4,0.0,0.24291497975708504,12,0.0,0,57.84416666666666,0.5045833333333333,2.893,0.9624408797270079,41.921616666666665,8.820283333333332,0.08624787568749714,0.14611022510005223,0.13539999999999708,-0.2881,14.422957619729205,9.801809721062725,0.12574119290583152,0.04076268837047297,18,4,91
Ajaccio,54.0,2017-04-20 12:07:45+00:00,2017-04-20 12:20:59+00:00,13.233333333333333,0.0,0.3022670025188917,4,0.0,0,27.0775,0.8987499999999999,3.347,1.632180009476079,41.86475000000001,8.918050000000001,0.015109930509437165,0.06794632685681692,-0.00019999999999953388,-0.024199999999998667,12.01020823923427,6.220774630875321,0.7743324731277983,-0.5180850804085658,12,4,110
Ajaccio,55.0,2017-05-06 07:35:27+00:00,2017-05-06 07:35:27+00:00,0.0,0.0,1.0,1,0.0,0,14.42,0.592,0.592,0.0,42.0681,8.7602,0.0,0.0,0.0,0.0,16.439496044788633,16.439496044788633,-0.2833877581598897,0.9590054111031449,7,5,126
Ajaccio,56.0,2017-06-02 10:35:05+00:00,2017-06-02 13:22:57+00:00,167.86666666666667,0.0,0.9769658459094519,164,0.25609756097560976,0,17.550670731707317,0.7787865853658537,4.999,1.338793920946659,41.90177500000001,8.974245731707317,0.06745563083910668,0.05256157983662056,-0.036000000000001364,-0.060900000000000176,16.564641066534268,6.21620810269311,0.8884778862310434,-0.13434946017244134,10,6,153
Ajaccio,57.0,2017-06-28 15:26:23+00:00,2017-06-28 15:36:52+00:00,10.483333333333333,0.0,0.8585055643879174,9,0.2222222222222222,0,9.512222222222222,0.7344444444444443,4.903,1.5679730634732785,42.00262222222222,8.902822222222223,0.03553866829869259,0.04682199744184825,0.03059999999999974,0.08800000000000097,12.634375361982643,6.013757375754161,0.7243147759450483,0.6160135167167463,15,6,179
Ajaccio,58.0,2017-06-28 19:24:36+00:00,2017-06-28 20:45:14+00:00,80.63333333333334,0.09929078014184398,1.7486564696155436,141,0.5177304964539007,0,12.198652482269505,1.0441347517730495,4.999,1.605474559214093,41.925885106382985,8.897759574468086,0.07018208657909597,0.09162345923765801,-0.10869999999999891,0.20379999999999932,12.436537696873625,2.282147491339346,0.5344959921333016,0.1238415848045124,19,6,179
Ajaccio,59.0,2017-06-28 21:23:55+00:00,2017-06-28 22:19:54+00:00,55.983333333333334,0.10666666666666667,1.339684429889848,75,0.64,0,8.9728,1.2415333333333334,4.948,1.766972982963385,41.95285066666667,8.905448,0.05494089298985322,0.09058783905019359,-0.13870000000000005,0.20089999999999897,12.10107779770847,0.4305788062494184,0.5796242894436137,0.1957381303961057,21,6,179
Ajaccio,60.0,2017-06-30 19:12:06+00:00,2017-06-30 19:12:06+00:00,0.0,1.0,1.0,1,0.0,0,8.88,0.163,0.163,0.0,41.9057,8.8333,0.0,0.0,0.0,0.0,3.2054978799224827,3.2054978799224827,0.8617155290865949,-0.507391709560779,19,6,181
Ajaccio,61.0,2017-08-10 06:19:52+00:00,2017-08-10 06:36:41+00:00,16.816666666666666,0.375,0.9514370664023786,16,0.625,0,9.528125,1.041625,4.96,1.6245454697647996,41.888231250000004,8.77093125,0.0519927010101743,0.06595522439503938,0.0770999999999944,0.16920000000000002,7.9187981035574975,2.228572697782833,-0.2753362116761743,-0.43684323914056583,6,8,222
Ajaccio,62.0,2017-09-09 20:46:06+00:00,2017-09-09 20:46:06+00:00,0.0,0.0,1.0,1,0.0,0,15.17,0.084,0.084,0.0,41.9096,8.6068,0.0,0.0,0.0,0.0,16.289254998456162,16.289254998456162,-0.9974612811518946,-0.07121090227501005,20,9,252
Ajaccio,63.0,2017-09-09 23:03:40+00:00,2017-09-09 23:03:40+00:00,0.0,0.0,1.0,1,0.0,0,20.86,0.266,0.266,0.0,41.889,8.9459,0.0,0.0,0.0,0.0,12.435345939462588,12.435345939462588,0.9719537626075766,-0.23517202927426284,23,9,252
Ajaccio,64.0,2017-09-10 00:03:39+00:00,2017-09-10 01:53:18+00:00,109.65,0.1517412935323383,3.666210670314637,402,0.47512437810945274,0,14.329104477611939,0.48356965174129357,4.805,0.794131399502116,41.947325124378104,8.794881094527362,0.07643916160608916,0.10915829198472947,-0.005199999999994986,0.3600999999999992,11.560255772745439,0.0372115775920701,-0.06860440300758049,0.1745768507747894,0,9,253
Ajaccio,65.0,2017-09-10 02:28:50+00:00,2017-09-10 03:48:28+00:00,79.63333333333334,0.0,0.5274173294265383,42,0.35714285714285715,0,21.020238095238092,0.6019999999999999,4.887,1.1735317552106566,41.917502380952385,8.837140476190477,0.09463136820236373,0.12236125853394786,-0.21239999999999526,0.2621000000000002,14.084717606684857,5.725633728060646,0.20389011988277725,-0.06701288022793765,2,9,253
Ajaccio,66.0,2017-09-18 21:09:35+00:00,2017-09-18 21:09:35+00:00,0.0,0.0,1.0,1,0.0,0,21.84,1.024,1.024,0.0,41.7743,8.9214,0.0,0.0,0.0,0.0,19.27293445537304,19.27293445537304,0.6216834053168715,-0.7832686279646456,21,9,261
Ajaccio,67.0,2017-09-19 17:06:04+00:00,2017-09-19 17:06:04+00:00,0.0,0.0,1.0,1,0.0,0,8.62,0.124,0.124,0.0,42.0704,8.9264,0.0,0.0,0.0,0.0,19.23829936423985,19.23829936423985,0.6437664741701611,0.7652220114022592,17,9,262
Ajaccio,68.0,2017-09-19 17:48:47+00:00,2017-09-19 18:04:43+00:00,15.933333333333334,0.0,0.8158995815899581,13,0.46153846153846156,0,22.89230769230769,0.43969230769230777,2.156,0.6472139502791155,42.02346923076924,8.936584615384616,0.03741243965615775,0.059288136055395346,-0.12180000000000035,0.1869999999999994,16.771747711063362,14.14269510685292,0.7303269821943724,0.5764211189954866,17,9,262
Ajaccio,69.0,2017-09-25 22:28:31+00:00,2017-09-25 22:28:31+00:00,0.0,0.0,1.0,1,0.0,0,41.49,3.404,3.404,0.0,42.0319,8.8224,0.0,0.0,0.0,0.0,12.141625895382935,12.141625895382935,0.17720581176143863,0.9841738160904148,22,9,268
Ajaccio,70.0,2017-09-26 02:03:30+00:00,2017-09-26 03:22:02+00:00,78.53333333333333,0.0,0.267402376910017,21,0.047619047619047616,0,30.399523809523803,0.33409523809523806,2.141,0.4690799403898982,41.92258571428571,8.69514761904762,0.10016320325206365,0.05755765473894515,0.07880000000000109,-0.08679999999999843,14.275705185446695,5.632121194154064,-0.6861731640098657,-0.07178626707277025,2,9,269
Ajaccio,71.0,2017-09-26 15:03:13+00:00,2017-09-26 15:03:13+00:00,0.0,0.0,1.0,1,0.0,0,18.45,0.082,0.082,0.0,41.7729,8.8237,0.0,0.0,0.0,0.0,16.834060352480005,16.834060352480005,0.13672637120139955,-0.9906088528869995,15,9,269
Ajaccio,72.0,2017-11-05 04:27:48+00:00,2017-11-05 06:23:43+00:00,115.91666666666667,0.04979253112033195,2.079079798705967,241,0.37344398340248963,0,13.387053941908713,0.5000290456431535,4.931,0.9083248427661597,41.947219917012454,8.755095850622407,0.08898035561287138,0.10610375103035198,0.2115000000000009,0.22269999999999968,13.257605812226853,0.9380683449773596,-0.31129505432717625,0.1315622061780744,4,11,309
Ajaccio,73.0,2017-11-05 08:43:46+00:00,2017-11-05 08:46:13+00:00,2.45,0.0,0.8163265306122448,2,0.0,0,25.0,0.8775,0.993,0.16334166645409245,41.8414,8.775749999999999,0.011455129855220495,0.04914392129246482,0.016199999999997772,0.06949999999999967,9.761742502972869,8.257959999517595,-0.23168761334491922,-0.9097977429292162,8,11,309
Ajaccio,74.0,2017-11-06 10:17:17+00:00,2017-11-06 10:17:17+00:00,0.0,0.0,1.0,1,0.0,0,148.71,0.121,0.121,0.0,41.9683,8.8778,0.0,0.0,0.0,0.0,7.936768706970079,7.936768706970079,0.85870444612656,0.5124711447510755,10,11,310
